Camera Localization Data & Odometric Encoder ticks
 time | pose.x | pose.y | pose.z | cov[1,1] | cov[1,2] | cov[1,3] | cov[2,1] | cov[2,2] | cov[2,3] | cov[3,1] | cov[3,2] | cov[3,3]	|	Left_Tick	| Right_Tick
25764 | -133.461 | 304.073 | 2.13225 | 28.4316 | 1.59367 | -0.0318837 | 1.59367 | 18.5346 | -0.00500866 | -0.0318837 | -0.00500866 | 0.0275002 | -1704923 | 2293425 | 
25825 | -133.461 | 304.073 | 2.13225 | 28.4316 | 1.59367 | -0.0318837 | 1.59367 | 18.5346 | -0.00500866 | -0.0318837 | -0.00500866 | 0.0275002 | -1704923 | 2293425 | 
25826 | -133.461 | 304.073 | 2.13225 | 28.4316 | 1.59367 | -0.0318837 | 1.59367 | 18.5346 | -0.00500866 | -0.0318837 | -0.00500866 | 0.0275002 | -1709748 | 2301812 | 
25887 | -128.688 | 301.867 | 2.12044 | 15.6202 | 1.36981 | -0.0187266 | 1.36981 | 8.37837 | -0.00338022 | -0.0187266 | -0.00338022 | 0.0145281 | -1709748 | 2301812 | 
25888 | -128.688 | 301.867 | 2.12044 | 15.6202 | 1.36981 | -0.0187266 | 1.36981 | 8.37837 | -0.00338022 | -0.0187266 | -0.00338022 | 0.0145281 | -1714432 | 2310113 | 
25952 | -135.407 | 301.547 | 2.09732 | 29.2005 | 1.7299 | -0.0318684 | 1.7299 | 19.3582 | -0.00543952 | -0.0318684 | -0.00543952 | 0.0275002 | -1720069 | 2319902 | 
26130 | -135.998 | 301.256 | 2.05328 | 14.2299 | 2.16412 | -0.0167945 | 2.16412 | 9.14664 | -0.00584718 | -0.0167945 | -0.00584718 | 0.0137494 | -1720069 | 2319902 | 
26131 | -135.998 | 301.256 | 2.05328 | 14.2299 | 2.16412 | -0.0167945 | 2.16412 | 9.14664 | -0.00584718 | -0.0167945 | -0.00584718 | 0.0137494 | -1734477 | 2345067 | 
26138 | -135.998 | 301.256 | 2.05328 | 14.2299 | 2.16412 | -0.0167945 | 2.16412 | 9.14664 | -0.00584718 | -0.0167945 | -0.00584718 | 0.0137494 | -1735269 | 2346401 | 
26200 | -138.55 | 301.479 | 2.03661 | 16.066 | 2.40748 | -0.0169121 | 2.40748 | 10.8224 | -0.00616886 | -0.0169121 | -0.00616886 | 0.0153996 | -1735269 | 2346401 | 
26201 | -138.55 | 301.479 | 2.03661 | 16.066 | 2.40748 | -0.0169121 | 2.40748 | 10.8224 | -0.00616886 | -0.0169121 | -0.00616886 | 0.0153996 | -1739990 | 2354577 | 
26264 | -139.203 | 299.095 | 2.01227 | 14.2842 | 2.24822 | -0.0168328 | 2.24822 | 9.15226 | -0.00599129 | -0.0168328 | -0.00599129 | 0.0137495 | -1744718 | 2362777 | 
26326 | -140.723 | 298.788 | 2.00201 | 16.0327 | 2.50875 | -0.0169387 | 2.50875 | 10.682 | -0.00629356 | -0.0169387 | -0.00629356 | 0.0153996 | -1744718 | 2362777 | 
26327 | -140.723 | 298.788 | 2.00201 | 16.0327 | 2.50875 | -0.0169387 | 2.50875 | 10.682 | -0.00629356 | -0.0169387 | -0.00629356 | 0.0153996 | -1749328 | 2371022 | 
26387 | -137.734 | 298.001 | 1.98432 | 16.2046 | 5.62844 | -0.0359264 | 5.62844 | 5.7812 | -0.0156975 | -0.0359264 | -0.0156975 | 0.0019002 | -1749328 | 2371022 | 
26388 | -137.734 | 298.001 | 1.98432 | 16.2046 | 5.62844 | -0.0359264 | 5.62844 | 5.7812 | -0.0156975 | -0.0359264 | -0.0156975 | 0.0019002 | -1754012 | 2379322 | 
26451 | -141.855 | 294.873 | 1.96629 | 11.2229 | 3.54879 | -0.0239087 | 3.54879 | 4.44361 | -0.0102377 | -0.0239087 | -0.0102377 | 0.00176927 | -1759561 | 2389119 | 
26513 | -143.68 | 293.611 | 1.94245 | 14.5764 | 2.35361 | -0.0167129 | 2.35361 | 9.3672 | -0.00607624 | -0.0167129 | -0.00607624 | 0.0145281 | -1759561 | 2389119 | 
26514 | -143.68 | 293.611 | 1.94245 | 14.5764 | 2.35361 | -0.0167129 | 2.35361 | 9.3672 | -0.00607624 | -0.0167129 | -0.00607624 | 0.0145281 | -1764452 | 2397683 | 
26579 | -146.671 | 287.14 | 1.92143 | 34.338 | 2.49282 | -0.0318473 | 2.49282 | 24.8278 | -0.00784403 | -0.0318473 | -0.00784403 | 0.0275002 | -1764452 | 2397683 | 
26580 | -146.671 | 287.14 | 1.92143 | 34.338 | 2.49282 | -0.0318473 | 2.49282 | 24.8278 | -0.00784403 | -0.0318473 | -0.00784403 | 0.0275002 | -1770382 | 2407812 | 
26641 | -144.622 | 290.093 | 1.91531 | 7.37782 | 2.62397 | -0.0179214 | 2.62397 | 2.06244 | -0.00733523 | -0.0179214 | -0.00733523 | 0.000377709 | -1775326 | 2416474 | 
26700 | -145.306 | 288.341 | 1.89432 | 8.09757 | 2.3206 | -0.0165328 | 2.3206 | 3.00889 | -0.00624422 | -0.0165328 | -0.00624422 | 0.000949215 | -1775326 | 2416474 | 
26701 | -145.306 | 288.341 | 1.89432 | 8.09757 | 2.3206 | -0.0165328 | 2.3206 | 3.00889 | -0.00624422 | -0.0165328 | -0.00624422 | 0.000949215 | -1780068 | 2425131 | 
26762 | -145.962 | 287.312 | 1.88055 | 10.4676 | 3.28435 | -0.0230345 | 3.28435 | 3.88768 | -0.00953902 | -0.0230345 | -0.00953902 | 0.00175594 | -1784796 | 2433669 | 
26825 | -145.962 | 287.312 | 1.88055 | 10.4676 | 3.28435 | -0.0230345 | 3.28435 | 3.88768 | -0.00953902 | -0.0230345 | -0.00953902 | 0.00175594 | -1784796 | 2433669 | 
26826 | -145.962 | 287.312 | 1.88055 | 10.4676 | 3.28435 | -0.0230345 | 3.28435 | 3.88768 | -0.00953902 | -0.0230345 | -0.00953902 | 0.00175594 | -1789506 | 2442122 | 
26887 | -145.736 | 282.91 | 1.84714 | 6.0732 | 1.38467 | -0.0165516 | 1.38467 | 1.45816 | -0.00456504 | -0.0165516 | -0.00456504 | 0.000444965 | -1789506 | 2442122 | 
26888 | -145.736 | 282.91 | 1.84714 | 6.0732 | 1.38467 | -0.0165516 | 1.38467 | 1.45816 | -0.00456504 | -0.0165516 | -0.00456504 | 0.000444965 | -1794254 | 2450488 | 
26949 | -147.723 | 281.928 | 1.83326 | 5.21224 | 1.38815 | -0.0139202 | 1.38815 | 1.26239 | -0.00436371 | -0.0139202 | -0.00436371 | 0.000368483 | -1799750 | 2460094 | 
27130 | -149.878 | 278.322 | 1.78419 | 4.95925 | 1.54958 | -0.0132121 | 1.54958 | 1.1293 | -0.00466773 | -0.0132121 | -0.00466773 | 0.000238721 | -1799750 | 2460094 | 
27131 | -149.878 | 278.322 | 1.78419 | 4.95925 | 1.54958 | -0.0132121 | 1.54958 | 1.1293 | -0.00466773 | -0.0132121 | -0.00466773 | 0.000238721 | -1813189 | 2483807 | 
27139 | -149.878 | 278.322 | 1.78419 | 4.95925 | 1.54958 | -0.0132121 | 1.54958 | 1.1293 | -0.00466773 | -0.0132121 | -0.00466773 | 0.000238721 | -1813920 | 2485094 | 
27201 | -150.397 | 276.456 | 1.76906 | 4.46772 | 1.37635 | -0.0117183 | 1.37635 | 0.994639 | -0.00407723 | -0.0117183 | -0.00407723 | 0.000214891 | -1813920 | 2485094 | 
27202 | -150.397 | 276.456 | 1.76906 | 4.46772 | 1.37635 | -0.0117183 | 1.37635 | 0.994639 | -0.00407723 | -0.0117183 | -0.00407723 | 0.000214891 | -1818359 | 2492834 | 
27264 | -150.729 | 275.379 | 1.75039 | 4.93377 | 1.55606 | -0.0131586 | 1.55606 | 1.13498 | -0.00469515 | -0.0131586 | -0.00469515 | 0.000238472 | -1822705 | 2500605 | 
27325 | -151.196 | 274.349 | 1.73972 | 5.23303 | 1.67442 | -0.0125402 | 1.67442 | 1.40133 | -0.00470949 | -0.0125402 | -0.00470949 | 0.000312559 | -1822705 | 2500605 | 
27327 | -151.196 | 274.349 | 1.73972 | 5.23303 | 1.67442 | -0.0125402 | 1.67442 | 1.40133 | -0.00470949 | -0.0125402 | -0.00470949 | 0.000312559 | -1826945 | 2508298 | 
27388 | -151.779 | 271.689 | 1.72484 | 4.97987 | 1.57426 | -0.0124166 | 1.57426 | 1.08995 | -0.00439314 | -0.0124166 | -0.00439314 | 0.00021479 | -1826945 | 2508298 | 
27389 | -151.779 | 271.689 | 1.72484 | 4.97987 | 1.57426 | -0.0124166 | 1.57426 | 1.08995 | -0.00439314 | -0.0124166 | -0.00439314 | 0.00021479 | -1832013 | 2517299 | 
27452 | -152.955 | 270.83 | 1.70148 | 4.4607 | 1.4172 | -0.0117239 | 1.4172 | 1.02868 | -0.0042128 | -0.0117239 | -0.0042128 | 0.000215009 | -1836437 | 2524904 | 
27514 | -153.237 | 269.087 | 1.67871 | 5.14899 | 1.54955 | -0.0136553 | 1.54955 | 1.32996 | -0.00482128 | -0.0136553 | -0.00482128 | 0.000367394 | -1836437 | 2524904 | 
27515 | -153.237 | 269.087 | 1.67871 | 5.14899 | 1.54955 | -0.0136553 | 1.54955 | 1.32996 | -0.00482128 | -0.0136553 | -0.00482128 | 0.000367394 | -1840806 | 2532641 | 
27580 | -153.877 | 267.617 | 1.66907 | 4.451 | 1.4303 | -0.0117118 | 1.4303 | 1.04273 | -0.00426147 | -0.0117118 | -0.00426147 | 0.000215038 | -1840806 | 2532641 | 
27581 | -153.877 | 267.617 | 1.66907 | 4.451 | 1.4303 | -0.0117118 | 1.4303 | 1.04273 | -0.00426147 | -0.0117118 | -0.00426147 | 0.000215038 | -1845074 | 2540543 | 
27639 | -153.877 | 267.617 | 1.66907 | 4.451 | 1.4303 | -0.0117118 | 1.4303 | 1.04273 | -0.00426147 | -0.0117118 | -0.00426147 | 0.000215038 | -1849440 | 2548525 | 
27700 | -153.695 | 265.665 | 1.65511 | 4.23666 | 1.37816 | -0.0112842 | 1.37816 | 0.893574 | -0.00405061 | -0.0112842 | -0.00405061 | 0.000166558 | -1849440 | 2548525 | 
27701 | -153.695 | 265.665 | 1.65511 | 4.23666 | 1.37816 | -0.0112842 | 1.37816 | 0.893574 | -0.00405061 | -0.0112842 | -0.00405061 | 0.000166558 | -1854586 | 2557867 | 
27763 | -153.887 | 264.487 | 1.64029 | 4.91087 | 1.61469 | -0.0124928 | 1.61469 | 1.12971 | -0.00460747 | -0.0124928 | -0.00460747 | 0.000215805 | -1859072 | 2565752 | 
27827 | -154.338 | 263.241 | 1.62195 | 4.89557 | 1.62515 | -0.0124989 | 1.62515 | 1.13989 | -0.00465646 | -0.0124989 | -0.00465646 | 0.000215972 | -1859072 | 2565752 | 
27828 | -154.338 | 263.241 | 1.62195 | 4.89557 | 1.62515 | -0.0124989 | 1.62515 | 1.13989 | -0.00465646 | -0.0124989 | -0.00465646 | 0.000215972 | -1863568 | 2573611 | 
27888 | -155.224 | 261.56 | 1.60236 | 4.20107 | 1.41345 | -0.0112544 | 1.41345 | 0.925379 | -0.00418425 | -0.0112544 | -0.00418425 | 0.000166701 | -1863568 | 2573611 | 
27889 | -155.224 | 261.56 | 1.60236 | 4.20107 | 1.41345 | -0.0112544 | 1.41345 | 0.925379 | -0.00418425 | -0.0112544 | -0.00418425 | 0.000166701 | -1868704 | 2582688 | 
27951 | -155.886 | 260.91 | 1.58369 | 4.44465 | 1.46631 | -0.0116763 | 1.46631 | 1.07709 | -0.00437081 | -0.0116763 | -0.00437081 | 0.000214913 | -1872966 | 2590372 | 
